Date,Région,Profil_consommateur,Nb points soutirage,Total énergie soutirée (Wh),Jour max du mois (0/1),Semaine max du mois (0/1),Moyenne_consommation,Mois,Jour,Année
2020-12-08,Hauts-de-France,RES11 (+ RES11WE),160376.0,3886551761.0,0.0,1.0,24233.998609517632,12,8,2020
2020-12-08,Hauts-de-France,RES2 (+ RES5),1194041.8125,35613348365.0,0.0,1.0,29825.8804609491,12,8,2020
2020-12-08,Hauts-de-France,RES2WE,21904.0,616794815.0,0.0,1.0,28159.003606647188,12,8,2020
2020-12-08,Hauts-de-France,RES3,15759.0,355844045.0,0.0,1.0,22580.369630052668,12,8,2020
2020-12-08,Hauts-de-France,RES4,29396.0,644033837.0,0.0,1.0,21908.89362498299,12,8,2020
2020-12-09,Centre-Val de Loire,RES1 (+ RES1WE),471596.0,3876493033.0,1.0,1.0,8219.944683585103,12,9,2020
2020-12-09,Centre-Val de Loire,RES11 (+ RES11WE),127563.85416666669,3313421536.0,1.0,1.0,25974.611363426648,12,9,2020
2020-12-09,Centre-Val de Loire,RES2 (+ RES5),610265.375,22424847847.0,1.0,1.0,36746.05960890375,12,9,2020
2020-12-09,Centre-Val de Loire,RES2WE,9604.0,333868600.0,1.0,1.0,34763.49437734277,12,9,2020
2020-12-09,Centre-Val de Loire,RES3,9700.0,226988417.0,1.0,1.0,23400.86773195876,12,9,2020
2020-12-09,Centre-Val de Loire,RES4,22315.0,501503502.0,1.0,1.0,22473.829352453507,12,9,2020
2020-12-09,Hauts-de-France,RES1 (+ RES1WE),1210808.0,10585651678.0,1.0,1.0,8742.634404463795,12,9,2020
2020-12-09,Hauts-de-France,RES11 (+ RES11WE),160549.0,4035101525.0,1.0,1.0,25133.14642258749,12,9,2020
2020-12-09,Hauts-de-France,RES2 (+ RES5),1193930.5416666667,37003214514.0,1.0,1.0,30992.76986611414,12,9,2020
2020-12-09,Hauts-de-France,RES2WE,21920.0,641567952.0,1.0,1.0,29268.61094890511,12,9,2020
2020-12-09,Hauts-de-France,RES3,15748.0,365353992.0,1.0,1.0,23200.024892049783,12,9,2020
2020-12-09,Hauts-de-France,RES4,29376.0,660206538.0,1.0,1.0,22474.35110294117,12,9,2020
2020-12-10,Centre-Val de Loire,RES1 (+ RES1WE),471589.0,3712876545.0,0.0,1.0,7873.119485399363,12,10,2020
2020-12-10,Centre-Val de Loire,RES11 (+ RES11WE),127645.0,3138157688.0,0.0,1.0,24585.042014963376,12,10,2020
2020-12-10,Centre-Val de Loire,RES2 (+ RES5),610268.0,21097396452.0,0.0,1.0,34570.707381019485,12,10,2020
2020-12-10,Centre-Val de Loire,RES2WE,9604.0,324945115.0,0.0,1.0,33834.351832569766,12,10,2020
2020-12-10,Centre-Val de Loire,RES3,9698.0,272993711.0,0.0,1.0,28149.48556403382,12,10,2020
2020-12-10,Centre-Val de Loire,RES4,22302.0,490284233.0,0.0,1.0,21983.868397453145,12,10,2020
2020-12-10,Hauts-de-France,RES1 (+ RES1WE),1210847.0,10131267303.0,0.0,1.0,8367.09122044321,12,10,2020
2020-12-10,Hauts-de-France,RES11 (+ RES11WE),160724.97916666666,3820143243.0,0.0,1.0,23768.198713148588,12,10,2020
2020-12-10,Hauts-de-France,RES2 (+ RES5),1193898.9375,34776092111.0,0.0,1.0,29128.17075105237,12,10,2020
2020-12-10,Hauts-de-France,RES2WE,21934.0,624742302.0,0.0,1.0,28482.825841159844,12,10,2020
2020-12-10,Hauts-de-France,RES3,15737.0,459514219.0,0.0,1.0,29199.60723136557,12,10,2020
2020-12-10,Hauts-de-France,RES4,29362.0,644414994.0,0.0,1.0,21947.244533751105,12,10,2020
2020-12-11,Centre-Val de Loire,RES1 (+ RES1WE),471666.0,3682971240.0,0.0,1.0,7808.43062675707,12,11,2020
2020-12-11,Centre-Val de Loire,RES11 (+ RES11WE),127739.0,2994055912.0,0.0,1.0,23438.855102983427,12,11,2020
2020-12-11,Centre-Val de Loire,RES2 (+ RES5),610295.6666666666,19729363143.0,0.0,1.0,32327.5491218191,12,11,2020
2020-12-11,Centre-Val de Loire,RES2WE,9604.0,291618143.0,0.0,1.0,30364.238129945858,12,11,2020
2020-12-11,Centre-Val de Loire,RES3,9695.0,274850239.0,0.0,1.0,28349.689427539968,12,11,2020
2020-12-11,Centre-Val de Loire,RES4,22289.0,630838466.0,0.0,1.0,28302.68141235587,12,11,2020
2020-12-11,Hauts-de-France,RES1 (+ RES1WE),1211023.0,10046118720.0,0.0,1.0,8295.563932311772,12,11,2020
2020-12-11,Hauts-de-France,RES11 (+ RES11WE),160857.0,3644020094.0,0.0,1.0,22653.786244925617,12,11,2020
2020-12-11,Hauts-de-France,RES2 (+ RES5),1193944.9791666667,32514157602.0,0.0,1.0,27232.542679390288,12,11,2020
2020-12-11,Hauts-de-France,RES2WE,21945.0,560543743.0,0.0,1.0,25543.118842560947,12,11,2020
2020-12-11,Hauts-de-France,RES3,15729.0,467999188.0,0.0,1.0,29753.906033441413,12,11,2020
2020-12-11,Hauts-de-France,RES4,29345.0,887067480.0,0.0,1.0,30228.91395467712,12,11,2020
2020-12-12,Centre-Val de Loire,RES1 (+ RES1WE),471635.0,3811695825.0,0.0,1.0,8081.876504076245,12,12,2020
2020-12-12,Centre-Val de Loire,RES11 (+ RES11WE),127783.0,2971206544.0,0.0,1.0,23251.97048120642,12,12,2020
2020-12-12,Centre-Val de Loire,RES2 (+ RES5),610239.0,18907336558.0,0.0,1.0,30983.494267000307,12,12,2020
2020-12-12,Centre-Val de Loire,RES2WE,9607.0,301173273.0,0.0,1.0,31349.35703133132,12,12,2020
2020-12-12,Centre-Val de Loire,RES3,9691.0,296683953.0,0.0,1.0,30614.37963058508,12,12,2020
2020-12-12,Centre-Val de Loire,RES4,22278.0,566788782.0,0.0,1.0,25441.63668192836,12,12,2020
2020-12-12,Hauts-de-France,RES1 (+ RES1WE),1211004.0,10389434755.0,0.0,1.0,8579.19111332415,12,12,2020
2020-12-12,Hauts-de-France,RES11 (+ RES11WE),160922.0,3611342330.0,0.0,1.0,22441.57001528691,12,12,2020
2020-12-12,Hauts-de-France,RES2 (+ RES5),1193862.8958333333,31115287542.0,0.0,1.0,26062.69752631945,12,12,2020
2020-12-12,Hauts-de-France,RES2WE,21959.0,572240695.0,0.0,1.0,26059.50612505124,12,12,2020
2020-12-12,Hauts-de-France,RES3,15727.0,499603901.0,0.0,1.0,31767.272906466587,12,12,2020
2020-12-12,Hauts-de-France,RES4,29338.0,799520467.0,0.0,1.0,27252.044004362942,12,12,2020
2020-12-13,Centre-Val de Loire,RES1 (+ RES1WE),471621.0,3972220129.0,0.0,1.0,8422.483581095838,12,13,2020
2020-12-13,Centre-Val de Loire,RES11 (+ RES11WE),127787.0,3047130102.0,0.0,1.0,23845.38413140617,12,13,2020
2020-12-13,Centre-Val de Loire,RES2 (+ RES5),610202.0,19579564342.0,0.0,1.0,32087.020924218537,12,13,2020
2020-12-13,Centre-Val de Loire,RES2WE,9610.0,316794230.0,0.0,1.0,32965.06035379813,12,13,2020
2020-12-13,Centre-Val de Loire,RES3,9690.0,313823804.0,0.0,1.0,32386.357481940144,12,13,2020
2020-12-13,Centre-Val de Loire,RES4,22277.0,594053862.0,0.0,1.0,26666.69039816852,12,13,2020
2020-12-13,Hauts-de-France,RES1 (+ RES1WE),1210968.0,10819382307.0,0.0,1.0,8934.49067770577,12,13,2020
2020-12-13,Hauts-de-France,RES11 (+ RES11WE),160932.0,3696030694.0,0.0,1.0,22966.412484776178,12,13,2020
2020-12-13,Hauts-de-France,RES2 (+ RES5),1193794.0,32165985598.0,0.0,1.0,26944.335118119205,12,13,2020
2020-12-13,Hauts-de-France,RES2WE,21951.0,600376535.0,0.0,1.0,27350.760102045464,12,13,2020
2020-12-13,Hauts-de-France,RES3,15725.0,525107697.0,0.0,1.0,33393.176279809224,12,13,2020
2020-12-13,Hauts-de-France,RES4,29333.0,837760137.0,0.0,1.0,28560.329219650223,12,13,2020
2020-12-14,Centre-Val de Loire,RES1 (+ RES1WE),471735.0,3590692720.0,0.0,0.0,7611.673333545316,12,14,2020
2020-12-14,Centre-Val de Loire,RES11 (+ RES11WE),127848.0,2786295772.0,0.0,0.0,21793.81587510168,12,14,2020
2020-12-14,Centre-Val de Loire,RES2 (+ RES5),610284.0,17945907354.0,0.0,0.0,29405.829669465365,12,14,2020
2020-12-14,Centre-Val de Loire,RES2WE,9609.0,261111864.0,0.0,0.0,27173.67717764596,12,14,2020
2020-12-14,Centre-Val de Loire,RES3,9688.0,285521344.0,0.0,0.0,29471.649876135427,12,14,2020
2020-12-14,Centre-Val de Loire,RES4,22274.0,524971319.0,0.0,0.0,23568.794064828948,12,14,2020
2020-12-14,Hauts-de-France,RES1 (+ RES1WE),1211218.0,9774774823.0,0.0,0.0,8070.202740547119,12,14,2020
2020-12-14,Hauts-de-France,RES11 (+ RES11WE),161044.64583333334,3379818474.0,0.0,0.0,20986.841608492883,12,14,2020
2020-12-14,Hauts-de-France,RES2 (+ RES5),1193938.6458333333,29452847782.0,0.0,0.0,24668.64430997859,12,14,2020
2020-12-14,Hauts-de-France,RES2WE,22013.0,501358679.0,0.0,0.0,22775.572570753644,12,14,2020
2020-12-14,Hauts-de-France,RES3,15721.0,475978021.0,0.0,0.0,30276.574072896125,12,14,2020
2020-12-14,Hauts-de-France,RES4,29329.0,740115056.0,0.0,0.0,25234.922977258004,12,14,2020
2020-12-15,Centre-Val de Loire,RES1 (+ RES1WE),471780.0,3467079380.0,0.0,0.0,7348.932510916105,12,15,2020
2020-12-15,Centre-Val de Loire,RES11 (+ RES11WE),127909.0,2628127848.0,0.0,0.0,20546.85634318148,12,15,2020
2020-12-15,Centre-Val de Loire,RES2 (+ RES5),610251.0,16639888181.0,0.0,0.0,27267.28539732012,12,15,2020
2020-12-15,Centre-Val de Loire,RES2WE,9611.0,253457237.0,0.0,0.0,26371.578087607948,12,15,2020
2020-12-15,Centre-Val de Loire,RES3,9687.0,243177796.0,0.0,0.0,25103.51976876226,12,15,2020
2020-12-15,Centre-Val de Loire,RES4,22260.0,492713289.0,0.0,0.0,22134.469407008088,12,15,2020
2020-12-15,Hauts-de-France,RES1 (+ RES1WE),1211413.0,9428000622.0,0.0,0.0,7782.647719646397,12,15,2020
2020-12-15,Hauts-de-France,RES11 (+ RES11WE),161184.0,3184709951.0,0.0,0.0,19758.22631898948,12,15,2020
2020-12-15,Hauts-de-France,RES2 (+ RES5),1193795.9375,27268742511.0,0.0,0.0,22842.04666343992,12,15,2020
2020-12-15,Hauts-de-France,RES2WE,22034.0,487238087.0,0.0,0.0,22113.01111917945,12,15,2020
2020-12-15,Hauts-de-France,RES3,15714.0,410152990.0,0.0,0.0,26101.1193839888,12,15,2020
2020-12-15,Hauts-de-France,RES4,29307.0,695197427.0,0.0,0.0,23721.207458968845,12,15,2020
2020-12-16,Centre-Val de Loire,RES1 (+ RES1WE),471769.0,3580481688.0,0.0,0.0,7589.480631410712,12,16,2020
2020-12-16,Centre-Val de Loire,RES11 (+ RES11WE),127990.85416666669,2759528533.0,0.0,0.0,21560.35719088652,12,16,2020
2020-12-16,Centre-Val de Loire,RES2 (+ RES5),610244.9583333334,17537109710.0,0.0,0.0,28737.819904151875,12,16,2020
2020-12-16,Centre-Val de Loire,RES2WE,9621.0,263258789.0,0.0,0.0,27362.93410248415,12,16,2020
2020-12-16,Centre-Val de Loire,RES3,9686.0,267894576.0,0.0,0.0,27657.91616766467,12,16,2020
2020-12-16,Centre-Val de Loire,RES4,22248.0,522481174.0,0.0,0.0,23484.410913340525,12,16,2020
2020-12-16,Hauts-de-France,RES1 (+ RES1WE),1211445.8958333333,9728275331.0,0.0,0.0,8030.301117416459,12,16,2020
2020-12-16,Hauts-de-France,RES11 (+ RES11WE),161315.0,3340315997.0,0.0,0.0,20706.79104237052,12,16,2020
2020-12-16,Hauts-de-France,RES2 (+ RES5),1193716.7916666667,28699415539.0,0.0,0.0,24042.06403005347,12,16,2020
2020-12-16,Hauts-de-France,RES2WE,22066.0,506568782.0,0.0,0.0,22956.98277893592,12,16,2020
2020-12-16,Hauts-de-France,RES3,15708.0,447976547.0,0.0,0.0,28519.006047873696,12,16,2020
2020-12-16,Hauts-de-France,RES4,29293.0,737676838.0,0.0,0.0,25182.70023555116,12,16,2020
2020-12-17,Centre-Val de Loire,RES1 (+ RES1WE),471828.0,3470370236.0,0.0,0.0,7355.159583577066,12,17,2020
2020-12-17,Centre-Val de Loire,RES11 (+ RES11WE),128060.0,2681375932.0,0.0,0.0,20938.43457754178,12,17,2020
2020-12-17,Centre-Val de Loire,RES2 (+ RES5),610200.9791666666,16983606636.0,0.0,0.0,27832.807904035173,12,17,2020
2020-12-17,Centre-Val de Loire,RES2WE,9654.0,258881116.0,0.0,0.0,26815.94323596437,12,17,2020
2020-12-17,Centre-Val de Loire,RES3,9687.0,244928611.0,0.0,0.0,25284.25838752968,12,17,2020
2020-12-17,Centre-Val de Loire,RES4,22242.0,508208157.0,0.0,0.0,22849.031427029942,12,17,2020
2020-12-17,Hauts-de-France,RES1 (+ RES1WE),1211578.875,9427661968.0,0.0,0.0,7781.3026972759,12,17,2020
2020-12-17,Hauts-de-France,RES11 (+ RES11WE),161430.0,3248054594.0,0.0,0.0,20120.51411757418,12,17,2020
2020-12-17,Hauts-de-France,RES2 (+ RES5),1193608.125,27785933330.0,0.0,0.0,23278.9411767786,12,17,2020
2020-12-17,Hauts-de-France,RES2WE,22106.0,498352685.0,0.0,0.0,22543.774767031577,12,17,2020
2020-12-17,Hauts-de-France,RES3,15703.0,412947506.0,0.0,0.0,26297.363943195567,12,17,2020
2020-12-17,Hauts-de-France,RES4,29284.0,717184403.0,0.0,0.0,24490.657116514136,12,17,2020
2020-12-18,Centre-Val de Loire,RES1 (+ RES1WE),471909.0,3524762247.0,0.0,0.0,7469.15665308354,12,18,2020
2020-12-18,Centre-Val de Loire,RES11 (+ RES11WE),128139.0,2720715100.0,0.0,0.0,21232.52951872576,12,18,2020
2020-12-18,Centre-Val de Loire,RES2 (+ RES5),610219.0,17160001427.0,0.0,0.0,28121.053960955,12,18,2020
2020-12-18,Centre-Val de Loire,RES2WE,9672.0,254843702.0,0.0,0.0,26348.60442514475,12,18,2020
2020-12-18,Centre-Val de Loire,RES3,9681.0,265703920.0,0.0,0.0,27445.916744138,12,18,2020
2020-12-18,Centre-Val de Loire,RES4,22233.0,405448675.0,0.0,0.0,18236.34574731256,12,18,2020
2020-12-18,Hauts-de-France,RES1 (+ RES1WE),1211760.0,9573509610.0,0.0,0.0,7900.499777183601,12,18,2020
2020-12-18,Hauts-de-France,RES11 (+ RES11WE),161518.0,3294067410.0,0.0,0.0,20394.42916578957,12,18,2020
2020-12-18,Hauts-de-France,RES2 (+ RES5),1193602.3541666667,28062768971.0,0.0,0.0,23510.986613789388,12,18,2020
2020-12-18,Hauts-de-France,RES2WE,22121.0,490164579.0,0.0,0.0,22158.337281316395,12,18,2020
2020-12-18,Hauts-de-France,RES3,15705.0,444739090.0,0.0,0.0,28318.31200254696,12,18,2020
2020-12-18,Hauts-de-France,RES4,29270.0,529565989.0,0.0,0.0,18092.44923129484,12,18,2020
2020-12-19,Centre-Val de Loire,RES1 (+ RES1WE),471879.0,3698451725.0,0.0,0.0,7837.712051182612,12,19,2020
2020-12-19,Centre-Val de Loire,RES11 (+ RES11WE),128173.0,2810986594.0,0.0,0.0,21931.19138976228,12,19,2020
2020-12-19,Centre-Val de Loire,RES2 (+ RES5),610152.0,17129615067.0,0.0,0.0,28074.340602013923,12,19,2020
2020-12-19,Centre-Val de Loire,RES2WE,9670.0,273437528.0,0.0,0.0,28276.890175801447,12,19,2020
2020-12-19,Centre-Val de Loire,RES3,9679.0,277093728.0,0.0,0.0,28628.34259737576,12,19,2020
2020-12-19,Centre-Val de Loire,RES4,22226.0,575572811.0,0.0,0.0,25896.374111401063,12,19,2020
2020-12-19,Hauts-de-France,RES1 (+ RES1WE),1211735.0,10046209825.0,0.0,0.0,8290.764750543642,12,19,2020
2020-12-19,Hauts-de-France,RES11 (+ RES11WE),161563.0,3403828575.0,0.0,0.0,21068.119402338405,12,19,2020
2020-12-19,Hauts-de-France,RES2 (+ RES5),1193486.7083333333,28017639079.0,0.0,0.0,23475.45128351346,12,19,2020
2020-12-19,Hauts-de-France,RES2WE,22124.0,518716429.0,0.0,0.0,23445.87005062376,12,19,2020
2020-12-19,Hauts-de-France,RES3,15705.0,460735000.0,0.0,0.0,29336.835402737983,12,19,2020
2020-12-19,Hauts-de-France,RES4,29262.0,810300067.0,0.0,0.0,27691.20589843483,12,19,2020
2020-12-20,Centre-Val de Loire,RES1 (+ RES1WE),471866.0,3748288578.0,0.0,0.0,7943.5445189948,12,20,2020
2020-12-20,Centre-Val de Loire,RES11 (+ RES11WE),128192.0,2795111213.0,0.0,0.0,21804.100201260608,12,20,2020
2020-12-20,Centre-Val de Loire,RES2 (+ RES5),610109.0,16992189184.0,0.0,0.0,27851.07117580629,12,20,2020
2020-12-20,Centre-Val de Loire,RES2WE,9669.0,278230087.0,0.0,0.0,28775.476988313167,12,20,2020
2020-12-20,Centre-Val de Loire,RES3,9679.0,281717743.0,0.0,0.0,29106.079450356443,12,20,2020
2020-12-20,Centre-Val de Loire,RES4,22225.0,534490352.0,0.0,0.0,24049.05970753656,12,20,2020
2020-12-20,Hauts-de-France,RES1 (+ RES1WE),1211685.0,10181606761.0,0.0,0.0,8402.849553307997,12,20,2020
2020-12-20,Hauts-de-France,RES11 (+ RES11WE),161569.0,3384558940.0,0.0,0.0,20948.071350320915,12,20,2020
2020-12-20,Hauts-de-France,RES2 (+ RES5),1193373.9791666667,27799269814.0,0.0,0.0,23294.68406325755,12,20,2020
2020-12-20,Hauts-de-France,RES2WE,22125.0,527775913.0,0.0,0.0,23854.27855367232,12,20,2020
2020-12-20,Hauts-de-France,RES3,15704.0,468184807.0,0.0,0.0,29813.092651553743,12,20,2020
2020-12-20,Hauts-de-France,RES4,29261.0,754098684.0,0.0,0.0,25771.459758723217,12,20,2020
2020-12-21,Centre-Val de Loire,RES1 (+ RES1WE),471923.9166666667,3622615764.0,0.0,0.0,7676.270763278049,12,21,2020
2020-12-21,Centre-Val de Loire,RES11 (+ RES11WE),128259.77083333331,2797632901.0,0.0,0.0,21812.23997846818,12,21,2020
2020-12-21,Centre-Val de Loire,RES2 (+ RES5),610180.3958333334,17227133680.0,0.0,0.0,28232.85342766973,12,21,2020
2020-12-21,Centre-Val de Loire,RES2WE,9670.0,241999982.0,0.0,0.0,25025.851292657702,12,21,2020
2020-12-21,Centre-Val de Loire,RES3,9681.0,281467552.0,0.0,0.0,29074.222910856315,12,21,2020
2020-12-21,Centre-Val de Loire,RES4,22222.0,532741820.0,0.0,0.0,23973.62163621636,12,21,2020
2020-12-21,Hauts-de-France,RES1 (+ RES1WE),1211970.9166666667,9840562847.0,0.0,0.0,8119.471112446248,12,21,2020
2020-12-21,Hauts-de-France,RES11 (+ RES11WE),161665.0,3388506949.0,0.0,0.0,20960.052880957537,12,21,2020
2020-12-21,Hauts-de-France,RES2 (+ RES5),1193445.0,28175568660.0,0.0,0.0,23608.6025413823,12,21,2020
2020-12-21,Hauts-de-France,RES2WE,22160.0,466501602.0,0.0,0.0,21051.51633574007,12,21,2020
2020-12-21,Hauts-de-France,RES3,15704.0,467607879.0,0.0,0.0,29776.355005094243,12,21,2020
2020-12-21,Hauts-de-France,RES4,29256.0,750265044.0,0.0,0.0,25644.8264971288,12,21,2020
2020-12-22,Centre-Val de Loire,RES1 (+ RES1WE),471905.0,3427745706.0,0.0,0.0,7263.635066379886,12,22,2020
2020-12-22,Centre-Val de Loire,RES11 (+ RES11WE),128329.97916666669,2528765756.0,0.0,0.0,19705.18325040638,12,22,2020
2020-12-22,Centre-Val de Loire,RES2 (+ RES5),610131.9791666666,15015405142.0,0.0,0.0,24610.09364319571,12,22,2020
2020-12-22,Centre-Val de Loire,RES2WE,9666.0,221691461.0,0.0,0.0,22935.181150424167,12,22,2020
2020-12-22,Centre-Val de Loire,RES3,9680.0,256184888.0,0.0,0.0,26465.380991735536,12,22,2020
2020-12-22,Centre-Val de Loire,RES4,22211.0,470487029.0,0.0,0.0,21182.61352483004,12,22,2020
2020-12-22,Hauts-de-France,RES1 (+ RES1WE),1211999.0,9310748901.0,0.0,0.0,7682.142395332009,12,22,2020
2020-12-22,Hauts-de-France,RES11 (+ RES11WE),161768.0,3062000713.0,0.0,0.0,18928.34623040404,12,22,2020
2020-12-22,Hauts-de-France,RES2 (+ RES5),1193264.4166666667,24548422522.0,0.0,0.0,20572.49187952405,12,22,2020
2020-12-22,Hauts-de-France,RES2WE,22173.0,427581409.0,0.0,0.0,19283.87719298245,12,22,2020
2020-12-22,Hauts-de-France,RES3,15697.0,425301950.0,0.0,0.0,27094.47346626744,12,22,2020
2020-12-22,Hauts-de-France,RES4,29240.0,662510472.0,0.0,0.0,22657.67688098496,12,22,2020
2020-12-23,Centre-Val de Loire,RES1 (+ RES1WE),471903.0,3491309230.0,0.0,0.0,7398.362015075132,12,23,2020
2020-12-23,Centre-Val de Loire,RES11 (+ RES11WE),128397.0,2606887806.0,0.0,0.0,20303.338909787613,12,23,2020
2020-12-23,Centre-Val de Loire,RES2 (+ RES5),610101.9791666666,15360489325.0,0.0,0.0,25176.92098947256,12,23,2020
2020-12-23,Centre-Val de Loire,RES2WE,9668.0,224480549.0,0.0,0.0,23218.92314853124,12,23,2020
2020-12-23,Centre-Val de Loire,RES3,9675.0,263774907.0,0.0,0.0,27263.55627906977,12,23,2020
2020-12-23,Centre-Val de Loire,RES4,22201.0,479939940.0,0.0,0.0,21617.94243502545,12,23,2020
2020-12-23,Hauts-de-France,RES1 (+ RES1WE),1212107.0,9482346064.0,0.0,0.0,7823.027227794246,12,23,2020
2020-12-23,Hauts-de-France,RES11 (+ RES11WE),161872.0,3156639838.0,0.0,0.0,19500.83916922013,12,23,2020
2020-12-23,Hauts-de-France,RES2 (+ RES5),1193064.9166666667,25108681800.0,0.0,0.0,21045.52857873967,12,23,2020
2020-12-23,Hauts-de-France,RES2WE,22204.0,433269141.0,0.0,0.0,19513.112096919474,12,23,2020
2020-12-23,Hauts-de-France,RES3,15693.0,438223327.0,0.0,0.0,27924.76435353342,12,23,2020
2020-12-23,Hauts-de-France,RES4,29227.0,675943566.0,0.0,0.0,23127.367365791903,12,23,2020
2020-12-24,Centre-Val de Loire,RES1 (+ RES1WE),471862.0,3792130781.0,0.0,0.0,8036.525045458206,12,24,2020
2020-12-24,Centre-Val de Loire,RES11 (+ RES11WE),128456.0,3007166241.0,0.0,0.0,23410.087819953915,12,24,2020
2020-12-24,Centre-Val de Loire,RES2 (+ RES5),610048.3958333334,17986602925.0,0.0,0.0,29483.895126763,12,24,2020
2020-12-24,Centre-Val de Loire,RES2WE,9677.0,257429522.0,0.0,0.0,26602.20336881265,12,24,2020
2020-12-24,Centre-Val de Loire,RES3,9675.0,302633998.0,0.0,0.0,31279.99979328165,12,24,2020
2020-12-24,Centre-Val de Loire,RES4,22196.0,602014819.0,0.0,0.0,27122.671607496846,12,24,2020
2020-12-24,Hauts-de-France,RES1 (+ RES1WE),1212058.0,10299883437.0,0.0,0.0,8497.84699824596,12,24,2020
2020-12-24,Hauts-de-France,RES11 (+ RES11WE),161986.0,3640874949.0,0.0,0.0,22476.47913399924,12,24,2020
2020-12-24,Hauts-de-France,RES2 (+ RES5),1192921.8958333333,29394772904.0,0.0,0.0,24640.98698051464,12,24,2020
2020-12-24,Hauts-de-France,RES2WE,22227.0,496892193.0,0.0,0.0,22355.34228640842,12,24,2020
2020-12-24,Hauts-de-France,RES3,15696.0,503304731.0,0.0,0.0,32065.79580784913,12,24,2020
2020-12-24,Hauts-de-France,RES4,29221.0,848397217.0,0.0,0.0,29033.818726258512,12,24,2020
2020-12-25,Centre-Val de Loire,RES1 (+ RES1WE),471775.0,3789966904.0,0.0,0.0,8033.4203889566,12,25,2020
2020-12-25,Centre-Val de Loire,RES11 (+ RES11WE),128474.0,3309464184.0,0.0,0.0,25759.7971885362,12,25,2020
2020-12-25,Centre-Val de Loire,RES2 (+ RES5),609970.0,20822357186.0,0.0,0.0,34136.690633965605,12,25,2020
2020-12-25,Centre-Val de Loire,RES2WE,9694.0,318488261.0,0.0,0.0,32854.16350319785,12,25,2020
2020-12-25,Centre-Val de Loire,RES3,9676.0,342458727.0,0.0,0.0,35392.59270359653,12,25,2020
2020-12-25,Centre-Val de Loire,RES4,22192.0,660872857.0,0.0,0.0,29779.77906452776,12,25,2020
2020-12-25,Hauts-de-France,RES1 (+ RES1WE),1211979.0,10292831981.0,0.0,0.0,8492.582776599265,12,25,2020
2020-12-25,Hauts-de-France,RES11 (+ RES11WE),162027.0,4004996453.0,0.0,0.0,24718.08064705265,12,25,2020
2020-12-25,Hauts-de-France,RES2 (+ RES5),1192746.0,34012940344.0,0.0,0.0,28516.49919094258,12,25,2020
2020-12-25,Hauts-de-France,RES2WE,22232.0,605134423.0,0.0,0.0,27219.072643037063,12,25,2020
2020-12-25,Hauts-de-France,RES3,15696.0,569436124.0,0.0,0.0,36279.05988786952,12,25,2020
2020-12-25,Hauts-de-France,RES4,29215.0,930914713.0,0.0,0.0,31864.272223173022,12,25,2020
2020-12-26,Centre-Val de Loire,RES1 (+ RES1WE),471771.0,3872049491.0,0.0,0.0,8207.476701620066,12,26,2020
2020-12-26,Centre-Val de Loire,RES11 (+ RES11WE),128481.0,3525842887.0,0.0,0.0,27442.523696110708,12,26,2020
2020-12-26,Centre-Val de Loire,RES2 (+ RES5),609979.0,22312242350.0,0.0,0.0,36578.70574232884,12,26,2020
2020-12-26,Centre-Val de Loire,RES2WE,9696.0,357421851.0,0.0,0.0,36862.81466584159,12,26,2020
2020-12-26,Centre-Val de Loire,RES3,9676.0,360090801.0,0.0,0.0,37214.84094667218,12,26,2020
2020-12-26,Centre-Val de Loire,RES4,22192.0,679486773.0,0.0,0.0,30618.54600757029,12,26,2020
2020-12-26,Hauts-de-France,RES1 (+ RES1WE),1211975.0,10514372474.0,0.0,0.0,8675.403761628746,12,26,2020
2020-12-26,Hauts-de-France,RES11 (+ RES11WE),162032.0,4265238419.0,0.0,0.0,26323.43252567394,12,26,2020
2020-12-26,Hauts-de-France,RES2 (+ RES5),1192764.0,36438680659.0,0.0,0.0,30549.78240372781,12,26,2020
2020-12-26,Hauts-de-France,RES2WE,22246.0,679474048.0,0.0,0.0,30543.650454014205,12,26,2020
2020-12-26,Hauts-de-France,RES3,15696.0,599052710.0,0.0,0.0,38165.94737512742,12,26,2020
2020-12-26,Hauts-de-France,RES4,29214.0,956786234.0,0.0,0.0,32750.94933935784,12,26,2020
2020-12-27,Centre-Val de Loire,RES1 (+ RES1WE),471767.0,4027339499.0,0.0,0.0,8536.713036308178,12,27,2020
2020-12-27,Centre-Val de Loire,RES11 (+ RES11WE),128495.0,3611047530.0,0.0,0.0,28102.63068601891,12,27,2020
2020-12-27,Centre-Val de Loire,RES2 (+ RES5),609966.8333333334,22801214368.0,0.0,0.0,37381.07241568599,12,27,2020
2020-12-27,Centre-Val de Loire,RES2WE,9698.0,352029464.0,0.0,0.0,36299.18168694576,12,27,2020
2020-12-27,Centre-Val de Loire,RES3,9676.0,373365708.0,0.0,0.0,38586.7825547747,12,27,2020
2020-12-27,Centre-Val de Loire,RES4,22191.0,675358544.0,0.0,0.0,30433.8941012122,12,27,2020
2020-12-27,Hauts-de-France,RES1 (+ RES1WE),1211977.0,10936414511.0,0.0,0.0,9023.615556235804,12,27,2020
2020-12-27,Hauts-de-France,RES11 (+ RES11WE),162048.95833333334,4369255176.0,0.0,0.0,26962.562554783468,12,27,2020
